player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,all_pass_pbwr,true_pass_set_pbwr
D.J. Humphries,9457,T,ARZ,16,3,1,65.5,4,31,626,100.0,100.0,96.1,6,42,7,661,661,55.2,1,19,220,100.0,100.0,92.7,26,6,239,239,93.65,89.12
Chris Lindstrom,46692,G,ATL,17,1,2,65.3,8,23,624,100.0,100.0,97.5,1,31,0,661,661,64.2,7,13,243,100.0,100.0,95.9,20,0,259,259,95.31,92.28
Jake Matthews,8641,T,ATL,17,0,2,77.2,5,18,623,100.0,100.0,97.7,2,26,3,660,660,73.1,3,10,242,100.0,100.0,96.5,15,2,258,258,96.06,94.19
Royce Newman,41746,G,GB,17,1,12,60.2,5,21,623,100.0,100.0,97.0,1,32,6,660,660,35.4,2,19,210,100.0,100.0,92.6,26,5,230,230,95.15,88.7
Connor McGovern,10778,C,NYJ,15,0,22,69.5,2,13,611,100.0,100.0,98.1,1,19,4,651,651,62.7,0,8,280,100.0,100.0,97.1,12,4,295,295,97.08,95.93
Billy Price,46795,C,NYG,15,0,21,54.9,4,18,604,100.0,100.0,97.8,1,24,2,649,649,45.4,2,13,261,100.0,100.0,96.7,16,1,280,280,96.3,94.29
Jonah Jackson,37070,G,DET,16,0,11,56.4,9,22,607,100.0,100.0,96.8,3,35,4,648,648,42.2,7,19,318,100.0,100.0,95.3,28,2,337,337,94.6,91.69
Penei Sewell,81788,T,DET,16,2,11,69.4,8,22,601,100.0,100.0,96.7,3,35,5,644,644,60.4,6,18,311,100.0,100.0,94.9,28,4,332,332,94.57,91.57
Jonah Williams,41651,T,CIN,16,0,7,68.8,6,28,595,100.0,100.0,95.8,2,42,8,637,637,64.3,5,21,272,100.0,100.0,93.7,30,4,296,296,93.41,89.86
Jon Runyan,36661,G,GB,16,1,12,71.1,3,15,603,100.0,100.0,98.2,1,20,2,636,636,62.5,2,11,197,100.0,100.0,95.7,15,2,215,215,96.86,93.02
Ereck Flowers,9442,G,WAS,16,1,32,78.1,3,17,591,100.0,100.0,97.3,2,26,6,635,635,75.4,2,8,239,100.0,100.0,96.2,14,4,260,260,95.91,94.62
David Quessenberry,7957,T,TEN,17,1,31,61.6,11,21,599,100.0,100.0,95.5,2,43,11,635,635,54.2,8,13,245,100.0,100.0,92.4,29,8,260,260,93.23,88.85
Matt Hennessy,41141,C,ATL,17,0,2,50.5,1,28,596,100.0,100.0,97.1,3,32,3,632,632,51.7,0,13,229,100.0,100.0,96.3,15,2,245,245,94.94,93.88
Joel Bitonio,8670,G,CLV,17,0,8,85.9,2,13,597,100.0,100.0,98.4,0,17,2,631,631,85.3,0,10,220,100.0,100.0,97.3,11,1,236,236,97.31,95.34
Ben Jones,7099,C,TEN,17,1,31,66.2,7,18,595,100.0,100.0,97.7,2,26,1,631,631,52.2,4,12,242,100.0,100.0,96.3,17,1,257,257,95.88,93.39
Wyatt Teller,46131,G,CLV,17,1,8,70.4,0,20,597,100.0,100.0,97.7,6,24,4,631,631,64.2,0,13,220,100.0,100.0,96.1,15,2,236,236,96.2,93.64
Kendrick Green,56642,C,PIT,15,1,25,54.4,4,11,582,100.0,100.0,98.2,3,18,3,631,631,51.2,3,9,247,100.0,100.0,97.2,13,1,265,265,97.15,95.09
Kaleb McGary,46912,T,ATL,16,0,2,50.6,10,22,587,100.0,100.0,95.7,0,41,9,624,624,52.7,2,14,229,100.0,100.0,94.3,21,5,245,245,93.43,91.43
Jalen Mayfield,81725,G,ATL,16,1,2,27.6,21,25,588,100.0,100.0,94.2,3,57,11,622,622,11.3,14,16,231,100.0,100.0,88.7,41,11,246,246,90.84,83.33
Quinton Spain,10110,G,CIN,16,0,7,58.9,3,15,573,100.0,100.0,97.6,3,23,5,611,611,51.5,2,8,261,100.0,100.0,96.6,14,4,282,282,96.24,95.04
Lloyd Cushenberry III,41924,C,DEN,16,0,10,72.9,5,14,577,100.0,100.0,97.5,2,24,5,610,610,70.0,3,6,246,100.0,100.0,97.0,12,3,260,260,96.07,95.38
David Andrews,9948,C,NE,17,0,19,72.2,3,13,575,100.0,100.0,98.4,1,17,1,610,610,55.2,2,9,244,100.0,100.0,97.3,12,1,261,261,97.21,95.4
Cesar Ruiz,59857,G,NO,17,0,20,63.8,2,24,579,100.0,100.0,96.9,0,31,5,610,610,52.9,0,17,293,100.0,100.0,96.1,20,3,311,311,94.92,93.57
Michael Schofield III,8730,G,LAC,14,1,27,75.2,4,18,564,100.0,100.0,97.7,1,24,2,605,605,62.1,3,15,282,100.0,100.0,96.1,20,2,302,302,96.03,93.38
Rob Havenstein,9490,T,LA,15,1,26,76.1,5,14,578,100.0,100.0,97.1,2,26,7,600,600,70.2,2,12,260,100.0,100.0,95.4,19,5,274,274,95.67,93.07
Laken Tomlinson,9461,G,SF,17,0,28,75.2,7,15,562,100.0,100.0,97.7,1,24,2,598,598,66.1,7,8,225,100.0,100.0,95.8,17,2,240,240,95.99,92.92
Daniel Brunskill,34807,G,SF,17,1,28,51.0,4,27,562,100.0,100.0,96.4,1,36,5,598,598,27.9,3,22,225,100.0,100.0,92.2,30,5,240,240,93.98,87.5
Andrew Whitworth,3000,T,LA,15,2,26,90.7,2,9,568,100.0,100.0,98.2,4,16,5,597,597,89.5,1,7,259,100.0,100.0,97.7,10,2,278,278,97.32,96.4
Alex Mack,4944,C,SF,17,0,28,78.3,1,9,561,100.0,100.0,98.8,1,12,2,597,597,78.1,0,4,224,100.0,100.0,98.2,6,2,239,239,97.99,97.49
George Fant,11282,T,NYJ,15,2,22,75.1,3,14,561,100.0,100.0,98.3,2,18,1,594,594,69.5,2,9,258,100.0,100.0,97.9,11,0,270,270,96.97,95.93
Kelvin Beachum,7229,T,ARZ,15,1,1,70.1,2,24,556,100.0,100.0,97.3,3,28,2,591,591,65.0,1,15,190,100.0,100.0,94.7,18,2,210,210,95.26,91.43
Halapoulivaati Vaitai,10798,G,DET,15,0,11,66.9,5,18,552,100.0,100.0,97.9,1,23,0,590,590,59.5,5,14,293,100.0,100.0,96.8,19,0,311,311,96.1,93.89
J.C. Tretter,7904,C,CLV,16,0,8,83.7,1,8,555,100.0,100.0,99.0,1,10,1,587,587,79.6,1,5,204,100.0,100.0,98.0,7,1,220,220,98.3,96.82
Nate Solder,6169,T,NYG,16,2,21,52.7,7,23,545,100.0,100.0,96.1,5,36,6,586,586,48.1,5,15,225,100.0,100.0,93.3,25,5,243,243,93.86,89.71
Tytus Howard,25472,G,HST,15,1,13,70.1,2,19,545,100.0,100.0,97.7,4,23,2,585,585,71.3,1,15,207,100.0,100.0,95.2,18,2,220,220,96.07,91.82
Duane Brown,4340,T,SEA,17,0,29,69.9,3,22,552,100.0,100.0,96.3,1,33,8,585,585,58.4,3,15,193,100.0,100.0,92.2,24,6,211,211,94.36,88.63
Trey Hopkins,9276,C,CIN,15,0,7,57.8,3,13,542,100.0,100.0,97.8,1,20,4,579,579,48.8,2,9,243,100.0,100.0,96.5,14,3,263,263,96.55,94.68
Gabe Jackson,8716,G,SEA,16,1,29,55.7,4,30,542,100.0,100.0,96.3,3,37,3,574,574,40.7,2,19,194,100.0,100.0,93.0,24,3,211,211,93.55,88.63
Cam Robinson,11789,T,JAX,14,2,15,76.6,8,22,537,100.0,100.0,97.0,2,31,1,573,573,67.0,6,18,255,100.0,100.0,94.9,25,1,273,273,94.59,90.84
Connor Williams,46216,G,DAL,15,2,9,76.7,1,11,526,100.0,100.0,98.7,9,13,1,569,569,65.0,1,10,222,100.0,100.0,97.1,12,1,243,243,97.72,95.06
Brian Allen,46104,C,LA,15,0,26,64.0,3,12,543,100.0,100.0,97.7,1,20,5,567,567,51.4,3,8,246,100.0,100.0,95.7,16,5,262,262,96.47,93.89
Lucas Patrick,11435,C,GB,14,1,12,69.3,4,13,538,100.0,100.0,98.2,3,18,1,567,567,44.0,3,9,178,100.0,100.0,96.1,13,1,194,194,96.83,93.3
Jason Kelce,6343,C,PHI,17,0,24,69.9,0,16,523,100.0,100.0,98.3,1,17,1,557,557,66.1,0,10,244,100.0,100.0,98.0,10,0,256,256,96.95,96.09
Brandon Parker,34693,T,LV,14,0,23,54.0,12,33,522,100.0,100.0,94.2,2,53,8,556,556,51.0,8,24,256,100.0,100.0,91.0,39,7,284,284,90.47,86.27
Ryan Kelly,10652,C,IND,14,2,14,57.7,3,23,510,100.0,100.0,96.9,4,29,3,550,550,53.6,2,15,236,100.0,100.0,95.6,19,2,258,258,94.73,92.64
Garrett Bradbury,46013,C,MIN,13,2,18,43.7,6,18,513,100.0,100.0,97.3,4,26,2,546,546,39.2,4,11,204,100.0,100.0,95.8,16,1,215,215,95.24,92.56
Shaq Mason,9564,G,NE,15,0,19,73.1,3,11,516,100.0,100.0,98.4,3,15,1,545,545,62.3,2,8,223,100.0,100.0,97.3,11,1,238,238,97.25,95.38
Ben Powers,41482,G,BLT,13,0,3,66.1,3,15,498,100.0,100.0,97.6,0,21,3,532,532,50.9,2,10,211,100.0,100.0,95.7,15,3,225,225,96.05,93.33
Terence Steele,39461,T,DAL,14,0,9,60.9,5,24,490,99.6,99.6,96.6,4,31,2,528,530,54.6,4,18,210,100.0,100.0,93.8,24,2,227,227,94.13,89.43
Garett Bolles,11775,T,DEN,14,3,10,77.8,6,11,497,100.0,100.0,97.3,8,22,5,525,525,75.1,4,5,217,100.0,100.0,96.5,12,3,228,228,95.81,94.74
Charlie Heck,36501,T,HST,13,0,13,66.5,3,21,488,100.0,100.0,96.5,0,29,5,519,519,59.4,0,13,181,100.0,100.0,94.2,17,4,193,193,94.41,91.19
Isaiah Wynn,46048,T,NE,16,1,19,70.7,5,17,491,100.0,100.0,96.5,2,28,6,518,518,66.7,4,8,209,100.0,100.0,94.7,17,5,223,223,94.59,92.38
Andrew Thomas,59701,T,NYG,13,0,21,82.1,3,13,482,99.8,99.8,97.9,1,18,2,517,518,78.2,1,9,225,100.0,100.0,96.9,12,2,239,239,96.52,94.98
Jason Peters,2148,T,CHI,15,0,6,77.9,5,17,483,100.0,100.0,96.5,1,28,6,517,517,77.2,2,10,194,100.0,100.0,94.3,17,5,206,206,94.58,91.75
James Hurst,9001,T,NO,17,1,20,76.9,4,20,491,100.0,100.0,96.9,1,27,3,516,516,72.0,0,17,245,100.0,100.0,96.1,18,1,259,259,94.77,93.05
Trent Williams,5529,T,SF,15,2,28,86.0,6,9,479,99.8,99.8,98.2,6,16,1,508,509,74.2,5,6,185,100.0,100.0,96.5,12,1,198,198,96.85,93.94
Calvin Throckmorton,28238,G,NO,17,0,20,43.7,7,25,483,100.0,100.0,96.5,0,33,1,507,507,38.1,4,18,240,100.0,100.0,95.0,23,1,252,252,93.49,90.87
Nate Davis,46808,G,TEN,14,1,31,49.2,5,23,474,100.0,100.0,96.0,2,33,5,507,507,40.3,4,15,188,100.0,100.0,92.8,23,4,203,203,93.49,88.67
Dalton Risner,47008,G,DEN,15,0,10,73.6,5,12,476,100.0,100.0,97.4,0,21,4,504,504,60.8,4,10,206,100.0,100.0,95.1,17,3,218,218,95.83,92.2
Billy Turner,8702,T,GB,13,1,12,68.3,3,26,466,100.0,100.0,96.2,4,32,3,497,497,60.0,1,19,172,100.0,100.0,93.0,22,2,188,188,93.56,88.3
Josh Jones,26634,G,ARZ,16,2,1,48.0,3,22,472,100.0,100.0,96.5,5,29,4,497,497,36.0,1,12,160,100.0,100.0,94.7,15,2,175,175,94.16,91.43
Max Garcia,9566,G,ARZ,13,1,1,62.3,0,13,464,100.0,100.0,97.7,1,17,4,493,493,64.2,0,8,162,100.0,100.0,96.9,9,1,180,180,96.55,95.0
Eric Fisher,7783,T,IND,15,2,14,61.0,11,23,457,100.0,100.0,94.7,2,41,7,490,490,50.5,6,15,187,100.0,100.0,91.2,27,6,205,205,91.63,86.83
Landon Dickerson,41712,G,PHI,14,0,24,57.1,8,21,456,100.0,100.0,96.4,1,31,2,485,485,43.0,5,19,217,100.0,100.0,94.5,24,0,226,226,93.61,89.38
Justin Pugh,7800,G,ARZ,13,0,1,77.7,0,19,457,100.0,100.0,97.9,0,19,0,485,485,66.2,0,14,169,100.0,100.0,95.9,14,0,186,186,96.08,92.47
Bobby Massie,7112,T,DEN,13,0,10,60.1,6,25,458,100.0,100.0,95.5,0,36,5,484,484,59.0,3,13,193,100.0,100.0,93.3,21,5,202,202,92.56,89.6
Rodney Hudson,6207,C,ARZ,12,0,1,77.9,0,3,456,100.0,100.0,99.5,0,4,1,484,484,78.2,0,1,150,100.0,100.0,99.7,1,0,163,163,99.17,99.39
Mark Glowinski,9567,G,IND,16,0,14,62.6,8,28,445,100.0,100.0,95.5,1,38,2,476,476,58.3,6,19,209,100.0,100.0,93.1,27,2,226,226,92.02,88.05
Greg Van Roten,7746,G,NYJ,12,0,22,53.7,1,33,444,100.0,100.0,95.5,0,37,3,474,474,42.6,1,24,216,100.0,100.0,92.8,28,3,228,228,92.19,87.72
Matt Skura,11102,G,NYG,14,0,21,29.5,10,20,443,100.0,100.0,96.2,2,32,2,473,473,10.7,6,13,170,100.0,100.0,93.8,20,1,183,183,93.23,89.07
Rodger Saffold,5558,G,TEN,15,1,31,44.8,7,17,441,100.0,100.0,96.8,4,26,2,467,467,29.6,7,13,170,100.0,100.0,92.9,22,2,181,181,94.43,87.85
Jordan Mailata,66916,T,PHI,14,0,24,83.3,1,16,435,100.0,100.0,97.4,2,20,3,461,461,79.4,0,8,201,100.0,100.0,97.5,9,1,211,211,95.66,95.73
Ben Bartch,84236,G,JAX,14,0,15,52.8,5,16,431,100.0,100.0,96.9,2,24,3,460,460,51.5,2,12,210,100.0,100.0,95.2,17,3,220,220,94.78,92.27
Tyron Smith,6161,T,DAL,11,0,9,88.0,4,5,416,100.0,100.0,98.4,7,11,2,460,460,80.0,4,3,165,100.0,100.0,96.7,9,2,187,187,97.61,95.19
Taylor Lewan,8646,T,TEN,13,0,31,71.0,5,12,432,100.0,100.0,97.1,2,21,4,456,456,63.4,4,9,189,100.0,100.0,95.0,16,3,200,200,95.39,92.0
Evan Brown,38709,C,DET,13,0,11,72.4,3,4,422,100.0,100.0,98.9,1,8,1,455,455,71.5,2,1,209,100.0,100.0,98.8,4,1,224,224,98.24,98.21
La'el Collins,9719,T,DAL,12,0,9,76.2,0,15,422,100.0,100.0,97.7,3,17,2,454,454,70.5,0,10,180,100.0,100.0,97.2,10,0,201,201,96.26,95.02
Spencer Brown,42296,T,BUF,13,1,4,51.0,5,24,424,100.0,100.0,96.3,3,30,1,451,451,33.4,4,19,173,100.0,100.0,92.8,24,1,183,183,93.35,86.89
Quenton Nelson,12954,G,IND,13,1,14,62.0,6,8,419,100.0,100.0,98.1,3,15,1,448,448,63.8,5,6,188,100.0,100.0,96.5,12,1,205,205,96.65,94.15
Patrick Mekari,46219,T,BLT,13,0,3,73.8,1,18,423,99.8,99.8,96.8,0,23,4,447,448,68.1,0,15,179,100.0,100.0,94.7,17,2,188,188,94.85,90.96
Michael Jordan,28021,G,CAR,11,0,5,49.0,4,22,417,100.0,100.0,95.4,2,32,6,439,439,29.6,3,16,204,100.0,100.0,92.4,25,6,216,216,92.71,88.43
Jedrick Wills Jr.,58467,T,CLV,13,0,8,67.9,4,19,413,100.0,100.0,96.0,1,28,5,437,437,46.1,1,14,139,100.0,100.0,91.7,19,4,151,151,93.59,87.42
Erik McCoy,37347,C,NO,12,0,20,70.6,2,5,408,100.0,100.0,99.1,3,7,0,433,433,58.5,2,4,212,100.0,100.0,98.6,6,0,228,228,98.38,97.37
Damien Lewis,81532,G,SEA,13,1,29,47.9,7,13,405,100.0,100.0,97.3,2,21,1,431,431,48.7,5,7,148,100.0,100.0,95.9,12,0,163,163,95.13,92.64
Ike Boettger,46918,G,BUF,12,0,4,72.2,1,15,401,100.0,100.0,97.8,1,17,1,425,425,63.5,1,10,171,100.0,100.0,96.8,11,0,182,182,96.0,93.96
Ted Karras,10855,G,NE,14,0,19,76.9,2,6,399,99.8,99.8,98.2,1,11,3,425,426,83.6,0,2,169,100.0,100.0,98.8,3,1,183,183,97.41,98.36
Riley Reiff,7029,T,CIN,12,0,7,58.4,3,14,396,100.0,100.0,96.8,1,21,4,422,422,48.8,2,11,169,100.0,100.0,95.6,14,1,185,185,95.02,92.43
John Miller,9514,G,CAR,10,0,5,50.5,1,21,398,100.0,100.0,95.5,2,29,7,421,421,27.9,1,16,201,100.0,100.0,92.3,24,7,216,216,93.11,88.89
Justin Britt,8699,C,HST,11,1,13,53.7,3,5,382,100.0,100.0,98.2,3,11,3,419,419,51.3,2,3,153,100.0,100.0,96.4,8,3,168,168,97.37,95.24
Matt Nelson,48584,T,DET,13,2,11,45.8,4,34,387,99.5,99.5,94.3,2,41,3,416,418,36.8,4,31,211,100.0,100.0,90.8,37,2,226,226,90.14,83.63
Lane Johnson,7786,T,PHI,13,1,24,81.2,1,10,397,99.7,99.8,98.6,4,11,0,416,417,73.0,1,8,185,100.0,100.0,97.6,9,0,191,191,97.36,95.29
Larry Borom,59879,T,CHI,10,0,6,62.7,4,23,389,100.0,100.0,95.2,2,32,5,415,415,59.4,3,19,173,100.0,100.0,91.9,25,3,182,182,92.29,86.26
Max Scharping,46961,G,HST,15,0,13,53.8,4,13,373,100.0,100.0,97.2,2,19,2,400,400,34.4,2,10,146,100.0,100.0,94.5,14,2,156,156,95.25,91.03
Christian Darrisaw,77373,T,MIN,11,0,18,63.1,6,11,375,100.0,100.0,96.4,2,22,5,398,398,58.0,4,8,165,100.0,100.0,93.9,16,4,174,174,94.47,90.8
Brandon Scherff,9438,G,WAS,11,1,32,72.4,1,18,370,100.0,100.0,97.4,1,19,0,398,398,68.6,0,12,147,100.0,100.0,95.9,12,0,163,163,95.23,92.64
Braden Smith,46794,T,IND,11,1,14,70.8,3,15,363,100.0,100.0,96.4,3,22,4,391,391,66.7,2,12,160,100.0,100.0,93.7,17,3,176,176,94.37,90.34
